f1,f2,f3,f4,f5,f6,f7,f8,class
3.125844613413782,4.21354347778264,2.7869264484632703,0.8321752847934538,-1.1787347779800967,3.581140351012297,-2.3528723722726212,7.804523758367635,0
2.0922466065732372,3.3832491643569496,0.43499341901031596,2.003855132788982,-2.525388658152318,2.2316627474120874,-1.0436348813265,7.1493581944802385,0
1.0285490296807964,3.9440427509722302,0.05929065227611363,0.01144284076332025,-1.3096373285285752,1.2722885375431308,-1.00536595196288,7.434625305373643,0
1.3310277716597132,4.920673881841669,2.0638954203504545,1.4246678683925964,-1.0731221005862213,1.0881418503285913,-1.2112500528360006,8.603362423374298,0
0.6994470837726068,5.427692633062829,1.881803624359999,0.3876341201823199,-0.134385563787633,3.955467928383757,-1.2294639829718925,7.241682567862926,0
0.6946946477463929,3.7144006254698207,2.5000488838401282,1.9200559823800063,-2.0251156318080152,2.4864679202284377,-1.5272373800491805,8.365293799116552,0
10.504755887909749,-2.3545837557628904,5.086298409537947,0.7266936627966178,1.7990393785321723,8.895586963539136,-7.030143272118058,-8.983997518874034,1
8.69455224350465,-3.626823187996692,6.653396916849275,1.0425749755824751,2.5671215431177856,8.436418264115854,-8.355884785449973,-8.235446384688569,1
0.3512426878618238,3.913394633462882,2.167825052339332,0.24211863045357873,-1.4593871560475806,3.6954863992360347,-1.2839985082943237,8.171475758303586,0
9.101069099844022,-1.1217847115205588,5.898558453656191,-0.48588157168657653,1.2817037160728089,7.984436699564451,-8.119064064437158,-8.656580898230535,1
1.3905769124704463,4.4277469543200505,2.3292250986069183,-0.4287148325702246,-0.38793020255564015,3.9007234811505125,-2.0152188097694785,9.01152029209539,0
0.893926431755143,3.8241643123745837,1.7541727349094642,1.4346515743942985,-1.9407080022715704,1.8209572896000092,-2.1756187028191167,8.723798877638437,0
8.29397036600098,-1.8367862174229828,5.183499015745317,0.5414853917578776,0.825825253065862,7.755002213488919,-8.479083948225162,-9.565664980462556,1
10.00254395722345,-1.230611383435754,5.492132717800063,0.2675941697280151,2.173927599872606,7.775635675957845,-9.361603155050338,-7.940315839805941,1
1.1513375373839383,2.185336692808094,1.746099007051398,0.5292482185503413,-1.895667549427456,2.287656513702518,-2.59144831783459,8.59349806706335,0
9.54366576922685,-1.8019703785669008,8.032613257838664,1.024231831037613,2.2850019176422203,9.445593309825364,-10.391981011192179,-8.382032023227406,1
8.487588817453634,-2.893421248565899,3.896143343753847,0.7690576317846671,0.9672882979564156,8.673723453904858,-9.413796871350286,-7.584543537826925,1
10.348858493233827,-1.9477668227372598,4.367503301700132,0.3131166322770737,0.3288122098670363,8.147497685312631,-8.796153046972746,-8.982696052877841,1
2.036985077888665,3.4436584511559287,0.06599805527159419,-0.6428943119327568,-1.2128783214013024,3.2907582701855604,-0.3619625801246822,7.780201019911941,0
9.518070514184355,-1.953556960582896,7.864199791112331,1.2103060495669247,1.7198344372425063,8.961620340194235,-8.885124474239122,-7.148005470681968,1
10.333956458426368,-1.5398716758458049,7.283145506250122,0.021243886192940376,2.166455571286129,9.895973715288381,-9.014943532284255,-8.991255838249312,1
0.03182382262824468,3.8937376342458414,2.0382471075714372,1.2768153954930186,0.7324049374689467,2.8756251096724803,-2.2042007752389274,7.4894782399422075,0
3.8577307917104586,3.709925412065702,1.2921517260878415,2.416146585717658,-1.2914394878364854,3.0301899497603926,-0.8558814470870246,7.180973510456634,0
2.0153665189248877,4.782882551546619,1.2770839999767558,2.6344386169146476,-2.9734819032577997,1.3351966195303338,-0.2876985502889219,8.061300494244284,0
8.026848977677654,-1.8405863696480997,5.37601301648442,-1.1845438304762428,0.07601554449042447,8.698856218385991,-6.911216485969223,-6.771680464867055,1
0.7784826268737651,3.4660110680631844,2.964456016763844,0.9783835503718035,-2.5639333570705976,1.8049763664615066,-1.1528438989192835,10.17286967711987,0
8.424843445085912,-1.4153763352305053,4.953484860955376,-0.09879087308647605,1.4326452277990558,8.417566548282132,-9.460293968877075,-6.743489128659057,1
9.77126604850967,-3.083024623026869,4.858904722539564,-0.9959679597451561,1.8045287021279068,9.372984427599684,-8.452172664100651,-9.068760660157622,1
0.37995604009598694,4.2512200311788435,0.118987715586371,1.0864422567317653,-1.0030129893876998,3.006304348377784,-1.559141946444622,7.932860181910377,0
1.6809127992963862,4.459378062417287,2.992062737686867,1.6679945392651487,-1.3860933613436695,3.391370522999585,0.6069904346743289,9.251116241816273,0
1.7086940883013713,3.9285649266877174,1.7636255350810335,-0.8433591484209646,-2.3072084197234446,3.1889950577798376,-0.2032323992434597,8.434499542017779,0
0.37935296676330066,4.08082814447801,2.2074444970211444,0.5235373396736309,-1.540355482579295,3.733354230573183,-0.8376539834261025,8.316429865676218,0
0.569631108643061,4.2245296019516525,0.873164122124555,0.18148560267569602,-3.168457968073918,2.0278567095598836,-0.5540790543541365,7.621253130875644,0
1.8763243213105674,6.106029557238937,1.8469824183378816,2.4720348974135087,-1.3279145188167176,4.906614179928514,-0.13097230905795998,6.271555380801828,0
10.586492102733379,-1.497994339757017,5.632608459972068,0.6712092163336104,0.3509187778195093,8.928985488273378,-8.146070741620843,-8.457477153270258,1
9.944533108461986,-2.7291909705468456,5.034395630475607,0.024109536835069667,2.0742029418343795,9.402627624878397,-8.574776572790228,-9.242810174332696,1
1.0628532587119142,5.723042373359341,2.9894472699326027,-0.49384160946628275,-0.6578976704031443,3.102063526036669,-1.5899338723420309,7.859750929779374,0
1.997494821713658,5.012482600558816,4.506497240507954,0.6864576763064169,-1.6473106518863152,1.4385662813698692,-1.5803580520949754,7.114028720069839,0
9.083206411439122,-2.743433504148157,6.013120960479228,1.359579548034978,0.8362508193131283,7.130836067945149,-7.633802652502085,-9.619105085914928,1
9.353700385305798,-2.0566705447551286,7.397748383893113,-0.3486813027498482,2.4394625079759953,8.085712453227332,-8.914330667839996,-8.40570657728574,1
10.118106153961925,-2.9295957678686593,5.437338051213716,0.38003642390814485,0.1043497660620436,8.073415268582648,-9.251832150053906,-8.821331290711893,1
9.366293355316003,-2.368731458737728,3.1744788439383234,-0.37301443863367756,1.6415305855208904,8.80561345705958,-8.322547496730913,-8.558839711299848,1
2.159389635878202,5.022684492976682,0.839190940687017,1.0383355632458977,-2.2705761879227784,2.7588700097787635,-1.0081988454494315,7.935619423732217,0
3.0930611000301704,2.6929089239984565,2.019499449572657,3.278409011157687,-1.1963272569475314,3.8671287348913586,-2.7506523441278627,6.057793060907888,0
6.951982377512481,-2.545263989231159,6.377906187299079,0.04044429289174056,0.9806158865461014,8.777405695959029,-8.7247105755604,-7.8673392508947435,1
7.918670591422474,-2.9660139508272563,5.6986286947157625,-0.018872425981392937,2.6579728418038795,7.687785497047768,-8.746531405645491,-8.861447091608884,1
1.6422372246160328,1.76923286536416,0.6800830421156372,1.3986558921178833,-2.0071530482168307,3.8539898114428204,-0.4390754778929875,6.637367135450556,0
9.712253226872168,-4.057877684652308,6.938546816954405,-0.5214445219901018,2.6950277709184904,7.878388123679401,-6.346164611696999,-8.521271977435452,1
12.485102681545635,-2.497270873902991,7.6111372573135165,0.24380908293553577,1.1323576655911258,8.430840916114793,-10.306435806950802,-7.813953987968816,1
6.942787952367441,-2.898972911163969,8.501822850537469,0.5778300424863719,-0.8805577459264478,8.151903033029349,-7.961784954474421,-7.29519162475746,1
8.146414354652052,-2.691253742055419,5.484809737209331,-0.0928601212064889,0.4043112130640194,9.109871971854336,-9.036053229855138,-7.646318060084271,1
0.8852374106886898,2.4748106921524444,2.4512437325724896,2.709169364758183,-2.395981599221817,2.4596531076306403,-2.3865797329611667,7.96462218988197,0
0.1587769809302686,2.9024400344090795,3.0857057888484825,-1.149659953120025,-2.7535256726185207,3.885328411383358,-1.3036083227685398,7.571522667048907,0
9.453150464865125,-1.6453107222333994,5.894797618576012,-0.02598181653715348,2.409804983362471,6.25476494819839,-8.63771260942018,-8.37130009914779,1
9.175416877123295,-4.013670772077515,6.490760320173679,1.170130078686893,1.6592263071329896,8.73671742552378,-9.898156745548668,-8.57331844179583,1
9.763267285061012,-3.5862085987813384,5.876895126461405,0.8086865817224159,0.05111681481835362,9.455325502008378,-9.615245501919185,-8.851569966948194,1
9.567854621787955,-4.516849149945706,6.626878214648167,-1.0471430277735025,2.1007219397267707,9.526201873505396,-7.621070735763045,-10.872784931729317,1
9.710137238859392,-2.6028981471944674,6.533867141723165,-0.2001237575835868,0.1745224938896106,7.953562278805466,-9.315255428241008,-9.28260413960344,1
9.537974664079963,-1.2996470414899908,4.256042138009275,-0.41286485561809905,1.6176173242488945,7.61230496294827,-8.966054242957087,-6.84764127801132,1
0.6998372335306579,4.044210345614351,2.4197487706733836,2.368985616080275,0.06586674119557823,2.6593096296563514,-0.939924528786805,6.457376548577517,0
1.2410088363022023,2.64193896023014,2.606056135535609,1.49308681670166,-1.0820505750353968,2.9141194441880987,-3.054192037349572,7.816137223670331,0
7.389609609900584,-2.2920991163004314,5.685715916701418,0.22172282560931267,-0.04048077177104181,9.131823487232232,-10.250842668580068,-7.735401886661952,1
2.0052055711413495,4.231500319888385,1.4546099637750896,2.4499068399864976,-1.239999525218559,0.5972879855423812,-0.9310951484534615,8.355500630212461,0
0.6647175464191224,4.359952669678135,0.8901176806495215,1.798490146892124,-1.0612415734914455,1.381638575055899,0.23999641904944946,9.731349191672177,0
8.096607576753163,-1.3599681839836444,4.594478510801119,1.2564695690229133,2.1414928918768186,9.44294292786755,-8.348475993523756,-9.209600814947626,1
8.795099280556581,-3.5889713713579536,4.946538730164868,1.4613019849854836,1.72899098872589,8.166380273660149,-8.687631820248429,-7.421150399317904,1
7.973034177610209,-1.7783960729292225,5.069940597164834,-1.0251777127826738,1.6434956639981015,8.700358362897774,-9.684533446820208,-8.28303921703339,1
-0.17119857386460735,3.8659672827039557,1.557235070740573,2.8271957137549224,-0.5774832062961446,3.0054335027183137,-2.4736912935763185,8.67982299204314,0
11.101267580516685,-1.6552086492491016,5.482545235148163,2.199424543783345,0.2726254366823606,5.984796362514139,-8.93641188760008,-7.309437442284515,1
9.635408418911224,-4.119023739366744,6.957785155956184,2.809382373173765,1.1016877909815321,8.931637041923436,-8.214558807723158,-8.755702320325547,1
8.24463874848504,-2.131310127204211,6.491679596262741,1.2683766160598082,2.319842846409622,6.189865553031866,-10.022432447609479,-8.650519548765454,1
0.9131401785700926,3.482522253030631,1.141611880944144,2.715490073199013,-1.8609669615852762,3.825540886279888,-2.0850268173991386,9.44818861039368,0
-0.05521238176876264,2.8737960687629416,1.993629469260663,-0.5350718299961712,-1.4393725423002346,3.8566291370154326,-0.6411441028301044,6.7872896088161205,0
10.4382940563006,-1.618049306951843,7.154477665529102,0.889007812362878,1.6598236014207568,9.120605465193208,-9.9288251919188,-9.1307303447198,1
0.44427626913533325,3.347528905016107,2.221131044086415,2.22680494268349,-1.575248637001725,2.309781004381433,-0.8443597539101764,9.772172478044146,0
10.058471187491762,-1.2319188013913165,5.1963419732319345,0.3520873097377778,1.30900034888444,8.020896885630092,-10.825268856086117,-9.055924876610849,1
9.996107589957896,-2.4931112470923646,5.721705274043618,-0.7826393067652226,3.0568757844533705,8.410017536873916,-7.493533148563722,-8.450476346720546,1
0.7617749720579048,5.966826285203296,1.2037449370290867,1.3198482679070285,0.4823145479529707,2.4280675300745216,-1.0029999213027305,8.712965078478028,0
2.842953226878122,5.061255657509794,2.0452110495638633,2.135670595896377,-2.5675032433070504,2.6022791379472645,-0.6248021653217678,8.726131697072988,0
0.20548577783992983,3.822941986575661,2.7588530760762664,1.826808807706628,-1.1557314605728661,1.9280597117860037,-0.6046244992928118,8.524356682249527,0
0.0566193884838333,6.946723048463132,2.595390547833372,3.1881307304684756,0.07336380552685373,2.729047481115339,-1.6605275293506931,7.432000832220793,0
0.9146436764508477,4.196482051157215,1.335663132881085,0.08467067138385953,-1.2523876554979658,2.026967178337595,-2.405611033937004,7.523167764515901,0
0.6146707977648753,5.368372463576241,1.1173872902814264,1.3307716130892806,-1.932845740410389,3.6422507662030874,0.13700577197608022,7.532361762217521,0
-0.4538651288774369,5.636592662805878,0.27857650250362864,-0.03711936629312362,-3.8401059469189724,2.6017406855834064,-1.590540334506732,7.4311655950121,0
8.718732071808208,-3.607058788208323,4.9872251636197635,0.9173885355843694,2.2476751604017062,8.908933576807799,-7.616319193495944,-8.337140906278284,1
11.357148524388426,-2.0836546080747977,7.617246806631671,0.5644093571277327,2.128862721832969,8.156441062258668,-8.543066806953696,-8.974057419858658,1
9.633352105010124,-1.248781279758344,6.273586236127007,1.2452140062828794,1.167936498589125,8.466790860298172,-9.036875921374412,-7.988711929418448,1
10.248451073700924,-3.6159571288727927,7.938686161214941,0.8051554592817295,0.2317249222889779,8.230600799059161,-9.318695536305516,-10.8417351120321,1
9.415843651792326,-1.443366968217651,7.218892370329922,-1.4856322399406223,1.7790223632135702,6.833930461821492,-5.71367718970629,-8.932928957122874,1
9.150212574405927,-1.792974243989312,6.8999788547365,-0.8234217731343423,0.03328749140652887,6.465616878004876,-7.740745222650432,-8.944345059326764,1
8.240722850693459,-3.2322414164612066,5.319622597749829,0.9957526349484487,-0.6879415368804449,7.522188377507071,-8.917573025595557,-6.7535875031929224,1
2.2368389235886443,4.203393824047024,1.6549187064194546,-0.5746592685285528,-0.6137020889697278,5.129186594572616,-3.045711579113048,6.772027077486987,0
2.731256232288554,4.170798905138798,1.2895653269547918,1.4534506240208098,-1.516554698655606,3.6379160206747754,-3.07251243068398,8.139063920103595,0
8.497491674490094,-3.4587512376330904,5.667252349426412,-0.17040016601990815,1.6537619511376007,7.3156009309819305,-7.0801776553509335,-9.568344212753855,1
8.81280149396217,-3.593188833960886,7.032548036291533,2.376310476985405,1.5855700771522292,9.035018091490414,-6.842511792140682,-7.748760517706285,1
8.524427281764186,-1.5324080065276204,5.542900618755094,3.207955219093636,0.8567965187621119,9.601020071747474,-9.5863108701703,-7.718415401697082,1
1.7537040123402798,4.318934113077231,3.1969154669089797,2.171818687453121,-3.19160205261082,3.348261146116173,-1.2908577032371868,8.223748829609837,0
1.343814974568764,4.494098885042329,1.2035383241792879,2.7203872600658965,-2.0484836912152784,1.7331956709215708,-0.28756237628549053,9.164522862181276,0
0.2099424795829119,5.585298667812523,3.9694972184956923,-0.7682924168597816,0.09974554907967659,2.706443970487566,-1.263260861777515,7.72204838499886,0
8.975409598033552,-3.3134049260797473,4.512675526380209,0.7412552143450701,0.7359239851993545,7.770220352019876,-8.443056056295827,-9.316863432899265,1
-0.4477908304360365,3.810467444086196,1.51240604541616,1.3137137061993625,-2.683086445043818,3.699080363043116,0.24622876974521857,5.765474990628062,0
1.7053606407240318,4.4327702382058005,3.1946682059761784,-0.3371621604157158,-1.1245623720443563,2.2330721703928096,-2.119052923928032,7.256610350877178,0
9.192281270843258,-2.8557178054361376,7.672766610007154,-0.2581731299671286,0.0017333357885507272,7.958439593099674,-8.42454226615445,-9.135275281139744,1
8.209927350644927,-1.939987275166943,5.759714822749042,-0.42146237291619537,1.7052942202337737,9.485613920687847,-9.522365601657619,-6.654818810297874,1
9.808242841473852,-2.427128920892308,4.9380938780612444,1.9650798308320028,2.3582842833507476,9.088400403242396,-8.139277997556539,-7.781943901487351,1
7.218198832433419,-1.7320946339706182,4.528690277508905,0.4745653859448309,1.0292010400271612,9.415978081204194,-5.622880069345259,-9.842173045220727,1
9.726909669336965,-2.703505839405979,6.065761468050672,-0.8357950014786404,0.7768406742518303,8.405490233788768,-7.203076126321549,-8.682532642703913,1
0.27134872603905014,4.983762171693492,1.358940867571795,0.60726655913407,-0.19912131726392235,2.8166007751157234,-2.0513971620877784,7.371122324206103,0
0.9311567748531603,4.382909051377925,2.9057982049563162,0.058539469338663164,-2.538678097327394,3.0028503983708306,-2.854695464195983,6.462406479599665,0
0.9519439541475594,3.5657564182427013,2.3351921204761164,0.7995132702949789,-0.6167251051293134,3.235100476524425,-0.4619278126371741,7.369040918905651,0
2.345672231268577,4.276642396781916,2.3941216836156145,1.6756672033058655,-0.8471945722016058,2.532050761221621,-2.7116008355796506,7.4056545056009435,0
9.417015521237474,-2.2009486442687165,6.061672713133353,-0.4758307330584475,2.892644246304575,8.185439182108864,-7.112433665566341,-8.811542873484155,1
8.55228457007572,-2.2122336400185083,5.080008097587835,1.4522200836698471,0.6927228294639147,8.850272309917637,-9.768410008133765,-8.278138093775523,1
1.132746335492794,4.087443349152664,2.498113635179617,1.1160607330678738,-1.8711004696892866,2.665171589291516,-2.1171183216121023,8.491850766500896,0
8.568495956988306,-1.798677778065632,6.293342244100272,1.1848072564037317,0.24401264923545884,8.091403739236844,-8.987502491835919,-7.341498941197057,1
0.6735240616422418,5.29346676938428,2.6411183272508136,2.034051737477676,-0.8552874411859956,1.9437148262901327,-2.867940340118851,8.40808703284668,0
